score
id ,:name ,:math ,:english ,:science ,:music
589793 adGy1gq 38 46 6 12
589838 cFqraOP 5 97 57 37
589893 9Q4d0DY 64 0 32 5
589913 Uvam9Id 57 7 47 86
589917 GZPCv9 39 15 78 25
589992 NNiCJOiy 28 90 2 41
590003 K1F0Lg 13 2 12 54
590026 RpRXNsTl 84 4 36 32
590182 HY5C2ow4 89 43 83 35
590315 toL2JJ 61 11 75 94
590594 9sf437RF 51 90 62 29
590618 2VBzNiq 73 90 96 86
590675 s4V1pEok 4 20 18 28
590682 6Mdp6S2P 59 53 24 56
590907 k9CveywA 85 54 83 62
591039 Up9S3SU 3 52 82 90
591205 vJMl2eyA 40 27 43 35
591245 Uk7SqOWB 71 34 75 3
591517 rQCIvc5 24 67 4 68
591562 w44a6G 97 62 89 61
591589 61xK3HGL 70 85 38 98
591692 1racJznt 41 48 96 11
591746 QFHII4 68 20 82 54
591987 PynHUDI 38 81 70 67
592133 gaXYHjC1 12 87 51 19
592151 9sf437RF 17 88 65 27
592166 Eu6ixX 98 78 71 26
592243 aEhsWKQ 94 16 6 41
592269 YL92NpH 17 97 55 68
592451 aR6jg59 46 2 73 71
592458 Ay4xX3 96 12 52 29
592481 qOcCMD3F 88 81 60 65
592503 YTonABvD 52 99 67 65
592554 iKeoU1C 52 95 62 17
592561 VKI1DH7 3 72 70 71
592624 rRdwnT9 2 80 70 24
592641 4EWFhD 22 23 52 50
592765 FwIFn0D 71 40 32 23
592880 3BLT1aA 60 10 99 61
593008 WzAJDpC5 60 89 69 94
593059 H5Epm8 94 54 58 0
593260 5HQ6OI 12 7 12 22
593384 ILqTuX 63 53 43 10
593550 2m5qU4L3 80 18 30 94
593753 281nlm 28 47 68 91
594107 9Yj8HBG4 87 44 78 4
594712 0F6TNEjg 40 47 77 2
594722 S9LNptF 4 29 59 42
594797 0LoSAxA 4 44 99 62
594851 TbunK01T 22 21 54 33
594892 1fVxco3 65 90 66 30
595092 UWDjIXS6 70 26 43 52
595140 IRCx8CN 58 84 25 56
595193 LhU7cG 97 57 22 77
595399 WHbwezB 51 42 2 39
595500 Z5I8hAo 55 29 68 42
595617 qLQ8LdW4 94 48 19 31
595677 De88Bb 48 7 72 56
595893 4SFkOg 96 95 94 88
595919 rqS5Qn 74 67 74 71
595964 8kIAeYTh 78 51 59 52
596084 0mUBp0 55 12 94 0
596161 k9RLqAU 87 37 66 71
596307 1TjPEV 86 90 36 56
596335 YBG72j 11 41 82 74
596525 3XchY5lJ 19 91 40 74
596685 i5DNvvtq 82 23 30 93
596688 Cn11o5J 36 13 53 30
596709 aaJDtxMc 32 4 87 19
596727 2bHYgM3 98 25 83 15
597253 IWBYup3S 4 80 79 87
597417 aIAAbdqv 83 64 61 46
597468 UDcqAjuI 53 11 32 26
597616 Mzidcp 23 86 46 44
597732 LbfOXuE 55 62 67 15
597936 xMUWgsDL 70 63 49 84
597960 rFrjD5s 93 53 15 47
597962 xBPlwz 94 61 36 46
598101 JDVxJi 95 42 63 72
598185 odfAJX6 98 50 66 91
598310 cnSBAm03 54 38 32 89
598355 mtpCgx5 52 70 47 18
598361 S8bn6iy1 30 7 24 19
598505 5GPveUUi 99 66 60 62
598521 Yf228xMm 8 19 50 7
598600 CqzJ4Ock 3 84 54 0
598676 jvV8iR 39 81 59 67
598709 xpEVoMY 34 22 83 76
598797 NG026b7 35 1 77 44
598845 79vw83 45 46 0 2
598854 CHLAdM 75 42 75 93
598888 pm82p6d 77 76 20 23
599103 281nlm 38 8 7 1
599127 mPPLmq6 8 36 56 95
599262 wyrAJSai 21 75 42 60
599271 U5qKvz 82 51 76 70
599407 9xJS8C 39 89 63 100
599601 4TN6AWX 72 32 58 88
599719 zlTonQww 91 71 54 50
600147 QKOtcp 6 0 76 97
600192 74kQIvzc 8 98 0 63
600239 mLnd5MKi 70 11 11 57
600244 hW7Jtf 62 97 55 91
600253 299KBn 7 82 61 51
600370 xpH1KBlV 61 49 31 8
600407 sqduOs 30 65 40 18
600642 A2NXrw 57 73 68 84
600806 NWkyXu 83 30 92 90
600816 M8ZYOxFg 29 76 53 70
600929 sSmKAb 99 20 50 78
600962 LwjB1ke 17 0 83 77
601170 ba5wOwI 43 66 84 59
601364 wUElEjki 71 95 40 44
601407 yDxfFLf5 69 30 5 76
601412 iTZHvf 92 78 58 37
601416 D9CjJ9z 36 67 65 39
601564 GcyZx6u 48 61 90 47
601587 iRfJbyWe 56 55 19 10
601803 7mQOKSk 0 34 47 22
601859 YXumiOb 64 90 90 86
601956 Q8QXzE 83 52 20 15
602034 t5qfZy 56 27 88 2
602054 xZvJcXs 36 75 92 3
602101 UdKGECH 28 75 83 39
602191 CgrgAvMW 46 13 83 78
602249 EjMBE4x 22 8 23 40
602302 Teyrjf 74 13 99 43
602337 mOYvOFzm 25 20 73 25
602344 lXOUY9te 98 14 7 49
602346 RH8kqhiD 43 52 89 78
602531 U0rlXBp 62 11 87 59
602548 U2eofLtk 40 24 45 78
602574 uV9jJk 92 7 55 49
602601 GBxQRB 12 7 76 83
602617 pDUolWei 1 8 16 31
602757 8QtnMslH 96 63 84 39
602869 LM3fCg2D 60 49 80 87
602881 XAiNtoC 11 59 11 48
602913 Rw9IFFr 72 46 71 28
602969 qfPpJlW 67 11 24 62
602970 L8klN53 5 11 80 79
602988 suBDxTf 96 51 69 66
602999 mK0t1BKu 40 39 56 41
603040 buZZHh2 32 27 70 23
603134 g0xSZm2 72 67 35 54
603200 CmcQn8 91 9 87 50
603234 LRiGLu 26 52 56 88
603412 DdRquOM 83 70 55 97
603414 HeAmb9 4 21 24 41
603465 OMFHdFZ 75 84 97 10
603595 4Q2MNh 45 64 7 65
604186 byTwrv6N 55 11 39 82
604321 oo9CZIV 74 37 67 17
604335 vmZtyUD 91 41 58 73
604822 hQ6rAWTQ 19 88 73 89
604949 eybjfG 59 4 54 79
605391 f2FP0TR5 38 27 21 54
605435 2pg6PO 24 28 26 29
605690 yCrcva1 88 25 38 36
605814 F6Dy8601 36 76 77 28
605910 9RGScvPV 83 22 54 34
606008 Sm9W4Gi 77 18 75 82
606127 aED83K 4 96 90 55
606275 PcDKJnO 42 4 32 2
606295 t4pn5K 21 5 69 2
606517 sX820nN 84 56 90 93
606578 pIM4iBc8 23 84 57 74
606678 892ohR 3 57 82 73
606883 2eKtMjAK 39 67 60 50
606890 H2YtY90 91 23 45 66
607330 6SAQXe 15 77 13 68
607407 oBdQNM 31 43 39 78
607494 LSTcuMKC 27 74 97 24
607499 vhiVmQc 79 97 37 30
607769 7Mn0uG 62 46 3 70
607809 w0kRy3Z 25 35 82 92
607847 YOIN6kfL 9 67 1 6
607990 GWLak1 9 21 41 96
608316 xhjV1n 59 61 39 62
608420 M2xMao12 3 46 47 36
608516 VyDLDiU 9 71 42 67
608622 zROc37 88 77 75 73
608656 Yi99ZYU 22 68 48 51
608884 Nve65uah 26 76 34 53
608953 DYFubPw 54 77 30 61
609118 TQirUpT5 47 5 48 11
609145 jdgm3N 54 71 27 84
609255 0645CZ 76 92 84 52
609301 b9SPhJIm 48 96 27 7
609653 15FD6c 93 65 82 61
609720 HFEHrp 70 100 85 4
609829 rgkSI7q 49 97 41 60
610119 MJchK24 38 63 55 41
610138 rhYTef7S 3 91 19 53
610194 kMaH8fWG 52 42 83 90
610276 YkWsK2 17 84 48 7
610325 sPdq2J7 55 71 43 65
610436 FQwk9G9 85 61 87 58
610534 iRfJbyWe 78 0 20 27
610614 DqQ8Edqc 67 23 42 42
610732 V5VHkVl 55 5 89 69
610901 IxTJCK 72 32 49 32
610929 y4lIBI 75 66 89 91
611008 3bn9SR 25 93 79 91
611055 CwHyCYU 68 95 52 90
611056 gqIKo4 6 41 24 53
611340 4Q2MNh 57 25 94 37
611408 5mYDYQU 2 44 34 97
611545 73QMyz 3 88 83 41
611692 mY7AcA9 64 72 6 94
611693 ri3Gvq 36 43 14 56
611747 LVo2CxRy 55 84 68 99
611809 z18smwT 34 87 90 77
611848 0ne67q9z 45 67 29 51
611877 pZbDwj 40 80 12 76
611886 GKOKLum 19 88 46 65
611967 SV2dWLLs 7 47 9 43
611987 x2xKKbM 42 49 78 2
612007 kpVx5k 35 81 2 52
612091 6DK8vJU 51 51 24 72
612219 UiF3nVz 50 59 28 43
612341 PWVx7y 31 4 25 59
612387 cC9q9F 22 97 50 60
612583 NrTUXU 90 63 85 85
612628 2NaxXlfk 97 59 77 38
612671 fphJrC 32 19 5 82
612693 ozZjUP 58 66 6 65
612760 fr46BoLw 19 29 36 6
612783 01zLHB 15 49 11 77
612852 VyDp65OW 75 23 13 45
612944 Zz6GBwMj 95 52 64 88
613300 c3nw7c 43 38 3 73
613398 FOt1bDi 87 90 27 54
613820 kkXxzjt 80 73 23 72
613964 M9v4wHQ 2 2 23 36
613970 1uI9co 48 74 93 99
614035 yJKBNO 16 28 93 42
614243 4s1DyaqE 72 58 73 12
614318 cVFwq6kW 18 58 23 99
614501 7RBMfSN 53 68 71 20
614576 b9SPhJIm 96 46 2 59
614589 05wD5UP2 64 59 45 84
614695 4cTWYKD 13 82 52 12
614768 fs05ul 57 12 54 41
615116 DRgemEP 44 26 37 95
615492 W5brP4B 55 65 35 15
615660 US5bVhy 13 91 47 39
615995 U2tm7z 39 82 47 93
616011 WgiQysd 21 81 10 10
616234 oeAA52GL 83 24 30 71
616236 rUBth0a9 23 45 70 85
616348 6DK8vJU 40 1 84 44
616402 vhnzIIM 18 72 41 46
616633 Ie8oqI 55 2 76 19
616819 u9dbr3N 94 22 11 87
616936 w5VK4z 63 83 83 87
616979 uwh791dx 57 61 30 99
617157 W3kFvHUU 75 54 36 49
617224 91AnC5i 92 41 8 79
617306 h5VGpma 26 63 84 74
617345 BNJd6Sb9 59 34 23 73
617443 3gWxRcLL 25 12 53 71
617505 GjLPF59 45 89 54 32
617524 aA19Uw 50 31 9 75
617667 dqdDkj9 5 90 12 39
617726 z0dZPac 49 70 61 26
618074 cDRbWQ 21 82 63 4
618193 LSp1Qd 72 76 2 39
618244 E7pqVK 56 97 58 76
618374 oBNfyr 19 86 77 37
618524 S0bS1At 22 3 8 27
618551 nhyBQX 79 24 77 36
618803 NnTdg5E7 34 47 92 67
618869 IxTJCK 13 97 96 29
618931 zCeMvl 82 82 88 82
618982 S1Ru5Nr 68 36 86 36
618999 B5DRQVq 88 21 64 29
619076 FDLoX9S 44 49 96 21
619081 1MaL2ta8 40 97 16 41
619147 xdvPQHZ 15 73 68 71
619161 q0Ihhq 75 93 91 57
619657 iinVsPU 53 37 61 45
619703 yQy1Ujn 66 88 38 24
619717 vZO2Bg2 21 19 24 65
619746 d1Gqvk 20 66 75 50
620189 FcenaNn 16 80 29 78
620246 uofeQbe 63 35 28 88
620249 v4SrFsB 76 47 82 28
620375 a2Da0sZm 64 31 11 52
620502 IwbeOQ 94 92 6 96
620524 va10PfC 73 75 68 10
620525 YFl9KhKi 32 19 77 61
620754 stmJC8 77 75 45 20
620826 56RSQBDc 92 61 72 80
620923 qffUR1 23 72 83 17
621006 0rVIvPd 51 43 73 4
621105 QWCotD1 71 52 15 85
621230 gOK0fk 19 29 70 31
621281 GWDq06Xm 70 47 4 89
621312 fS53NH 98 33 5 2
621391 XeoNraD 68 56 81 14
621438 YsKR9oY 69 30 85 97
621455 J4Beol3 21 6 11 77
621480 5gjWmBSI 29 94 97 90
621489 tuODiWq 70 85 59 38
621671 KFIt4d 71 78 52 1
621699 cw986GH 7 61 48 19
621719 QXNfro 2 12 42 95
621798 xOg4uThy 3 100 81 17
622018 PWkZ3J7l 50 65 6 100
622184 X2bgB8az 92 73 26 2
622245 SMoVXhX 93 21 82 75
622719 ABEdxK 45 27 29 47
622807 8Txnium 34 12 41 48
622828 wo1o1a 58 82 74 7
622874 uUjX8b 65 15 62 60
622883 iie14Xu0 31 20 49 39
622933 HWSYu1 43 33 64 11
622951 Q5HTCbaq 37 80 80 64
623051 eVdDDmE 82 2 40 34
623243 2Cfex6lN 36 47 85 60
623254 V0FSrpYU 69 39 85 27
623379 zfZm4NP 31 25 24 15
623653 W6YqbP4X 79 23 58 32
623861 XnxEvAmc 11 16 91 68
623947 z3iXiglc 21 89 85 43
623949 mzTFA3 62 64 10 9
624009 snkEPr 52 6 81 56
624103 4HagHn 63 64 18 17
624162 J5GzZFpy 68 12 18 27
624253 YwOO64J 64 44 31 39
624270 l9wAPwjD 40 4 1 83
624295 XXr4zPr 56 86 28 8
624333 fcOiOl 74 88 21 3
624347 ljFu6o3u 62 44 92 70
624357 ffPXI2 56 15 94 91
624396 xCOneN 96 54 76 0
624460 8LTUCJ7y 40 47 68 89
624568 llnmOg3c 0 70 5 92
624582 4dyXljfX 62 36 79 26
624666 XeaRS94 45 34 68 89
625097 oZQpHX 30 61 28 70
625110 o8K0pPG 43 72 83 3
625333 vt31SOy 44 33 16 24
625694 IOS6tN 48 34 17 56
625734 XOkjM7g7 38 75 9 18
625736 q9WKO2 7 22 72 39
625819 K5NwezK6 26 27 17 36
625981 eSGr8i8o 73 65 42 67
626103 28frg1c 9 73 89 52
626142 KG4gU8F 83 34 26 10
626281 cAx1aZRm 53 55 95 4
626476 T1cQvye 2 32 85 20
626477 Up9S3SU 99 2 43 28
626488 eeEi6r 83 24 49 60
626740 jTgYFSh 96 95 26 28
626818 PMqn7Jst 98 50 75 29
626943 9dHmiXq 64 39 56 86
626979 j1PTqeMF 62 40 33 46
626991 rSOQJJ0V 27 56 9 81
627097 RBwb5U 24 40 27 81
627113 QdiyHXS 62 36 14 86
627323 DW6cJXGd 81 17 90 40
627390 xI8x0w9 22 88 41 50
627445 YImOAx 1 2 58 77
627515 HbK5POYC 2 98 39 48
627569 o5IBV13 21 92 79 6
627745 x15xchOv 97 97 25 36
627770 BezMyMew 98 97 92 49
627883 Ki9genxS 71 2 87 42
627916 9baROR8 13 41 50 27
627944 rA1OsM 1 61 41 99
628142 TkfcmeP 52 11 42 66
628194 FRGOuS 96 45 1 80
628294 KDwyhcO 13 47 72 55
628482 hUmI8P 9 81 83 9
628517 EPAJgU 96 70 80 42
628535 bKV12MMV 77 62 62 50
628570 mn5sHX 38 30 32 90
628757 l6ndz2k6 58 48 64 66
628800 UjKJDj 78 16 63 11
628870 ufHigka 28 84 1 40
629120 rddhAUs4 80 95 89 43
629145 9ryNqK 71 2 48 44
629184 jzTsre 74 15 35 90
629311 haXSKsIL 20 6 87 22
629428 gER3vEG 44 43 31 72
629436 18nBSC9 79 83 51 51
629465 n0AhVhzP 47 7 88 82
629528 yM9J0a 36 52 10 42
629542 r4Y0tP 57 19 77 13
629553 VYEUN6 71 63 72 23
629893 HvSEijz 34 33 100 23
629898 5fs5tdb 34 92 97 67
630092 SAP3uJX 76 21 88 26
630128 34kx5HUu 13 59 99 32
630151 ed2Wcidg 34 1 7 69
630208 PVS8KO 43 16 2 60
630388 RP0ODk94 75 18 69 5
630458 OVTAfMr 85 58 44 58
630795 eSlsq1e 33 72 70 92
630861 bKdrsJI5 97 30 98 23
630909 vCeohd 56 53 98 71
631031 uhqugCb 7 43 88 56
631278 QFHII4 27 29 45 69
631291 uxzUXR 81 65 77 69
631330 jiVmOQ 43 0 63 96
631338 6Yyfv7F9 58 48 41 47
631352 xhR00Kye 89 22 21 43
631455 pqHFHWFJ 55 56 65 63
631484 FMrHbK 20 79 68 14
631507 OGvacRS 57 75 26 94
631682 uVeoW78S 80 16 54 36
631694 XvE9wD 70 20 75 87
631743 Q87oLEwe 1 78 70 49
631791 idx2G6 50 75 88 30
631871 jg9zbU 33 5 2 39
632123 lpKdC3 56 36 29 37
632435 vUiz9G3j 57 69 94 17
632610 ZeOwRHo 88 16 22 85
632657 ebOhezZ 30 59 5 4
632725 Ou0TvXX 86 58 86 32
632765 jstvuq9 92 27 14 52
632917 KFoUmg4 78 89 93 91
632935 eypamX 14 73 2 99
632985 xIUXhVKS 84 94 64 98
633002 w57x1nZM 18 60 6 11
633139 yug7EmHZ 78 28 75 45
633272 6Wexfhln 44 23 99 47
633412 g5SmaSl 34 18 77 86
633476 zrlWBwgD 91 95 51 63
633536 UAJIim 78 89 31 95
633638 vT9Bl19 39 44 49 5
634011 P45S77e 97 55 10 2
634165 uD6GpU 43 29 16 86
634366 4ao1TP6V 13 5 53 28
634472 WgiQysd 43 20 65 66
634603 caT5vk 27 13 74 58
634834 HEVnrK 88 54 41 2
634934 5dqJQFdV 81 98 79 59
635066 m6cfxhtD 22 54 92 93
635074 VO5IPY 80 46 86 94
635395 7uNysU 15 43 45 0
635486 oBdQNM 29 80 87 68
635767 oUHl35Z 26 24 3 4
635813 yJaI2qSU 8 8 79 79
635848 WuiPDXAO 11 49 84 57
636050 LaBWFtiE 83 23 24 90
636109 rcxddmX 54 6 72 24
636176 fR36ySSd 84 0 80 11
636376 mAZ7PID 49 16 34 3
636406 QX1Pfz 66 85 11 27
636427 MUOQiLJv 4 58 9 21
636558 wwdhPgH 97 100 4 59
636633 60Sz1DB 39 84 5 88
636644 6smcwF3K 39 76 1 46
636667 D36euHQ 43 32 93 8
636687 eAGPga6j 13 51 20 79
636703 aFoILBT1 55 50 54 49
636706 rGIuPeB6 60 31 19 34
636713 EHQBpBM2 99 44 79 98
636885 oTLS4eC 23 20 66 3
637007 9GPwyVdr 42 46 56 44
637012 kMsyb6C 19 49 42 92
637294 wuHKMxE 63 8 36 26
637328 ueDNjaFD 75 18 62 64
637358 EuLLTKN 59 57 71 56
637401 T7lGUc 37 31 21 94
637449 xctwCL 77 94 73 39
637512 fklnsRnf 90 65 62 68
637514 CwHyCYU 44 52 61 39
637685 0Bad6O 3 75 23 74
637706 EewVYwrj 22 87 83 69
637730 PBLux9jy 6 11 56 12
637824 E15gzl 54 79 32 39
637969 LjiSDSv 79 12 25 96
637984 CfWIos 21 11 1 87
638046 I54qkfAa 84 94 11 92
638116 oGv4fo 1 79 20 44
638189 XSKnVJh9 8 14 54 15
638280 bufyGo 45 38 48 92
638312 S5umCebR 37 23 63 10
638379 UakNXJvQ 13 57 84 6
638403 KWXMYcf 91 49 69 51
638460 g8eUM1 58 93 51 90
638556 GZPCv9 12 71 59 41
638684 CFDOar1y 30 13 68 91
638770 4mLCe9 69 47 55 16
638961 0645CZ 12 4 27 49
638966 xMItiH4 70 66 45 13
639669 nwADXuz 1 10 35 18
639767 wYH6y8M 84 35 79 40
639884 M5hmBbd 3 86 73 69
639916 I0rjKu5 45 36 56 49
640281 AMXnD3 49 9 30 91
640290 a4XGYk6 15 71 91 20
640642 lGyt6GD 14 28 15 68
640710 dXjqbVE7 71 80 50 43
640825 IMHB5633 59 32 10 39
640828 rLodDy 37 87 38 48
640895 e3Ipecx 71 14 90 71
640963 XxGizkV 86 28 66 53
641240 UFQOAKfn 94 80 26 24
641248 NDUdGkdk 18 19 72 57
641304 Sm9W4Gi 12 96 48 62
641414 SG9zHHZT 96 31 57 68
641438 NWyDTGoG 36 21 90 24
641534 tUybU7 32 20 78 27
641552 d63DU2G9 86 88 7 21
641556 iRq89JxS 1 0 66 41
641781 iScDnd 38 24 30 54
641820 uGGmtZT 6 61 57 92
641851 i4XC0C 13 100 80 5
642042 damqLe 21 61 60 80
642050 MzWiwi 16 79 7 27
642053 kJAhOX 50 61 43 0
642056 S4Ut7UcP 83 75 22 4
642099 NU7Vn5Ki 84 89 43 62
642220 MxdsenqA 16 73 71 52
642304 SH8MEaL 61 48 86 42
642699 AWEm6Zg 96 23 91 3
642713 qgnFo6wV 33 54 99 60
642737 2ynpLs 48 73 42 31
642803 OQUQbLT 82 81 79 97
642804 8M08QM 69 65 73 29
642827 YTjLDE 29 46 95 83
642887 kfLi2vB 45 32 32 62
643027 ApLyFciJ 50 9 48 25
643126 ccIRFYdj 46 7 86 55
643356 1MGMFU 96 53 81 91
643399 lvTeCYZ 80 31 62 23
643446 KchPq3 100 56 39 7
643541 s7Txes 13 91 81 70
643653 llnmOg3c 48 30 5 71
644038 YHltBijg 79 14 97 25
644092 AiwGdRJM 59 16 59 64
644143 SIDUFrE9 94 34 45 71
644330 3Mzh4j 18 23 31 55
644375 xTBVvJB 56 10 77 69
644395 q5aSPr 70 100 28 61
644475 YXlo7L7 53 65 51 79
644596 5rHPlhl 47 17 21 48
644695 f6TbzvZ 44 26 38 49
644761 r4mzwb 18 72 4 69
644835 o3SRFp 61 48 11 92
645010 LmsPAkdX 66 43 73 21
645172 EB0cXBjI 30 68 4 64
645302 ZFYdcW5 32 31 21 94
645526 Mn7Kmo 65 43 62 18
645559 ccIRFYdj 47 92 87 49
645651 9Uegeh 53 27 48 92
645681 wo1o1a 57 97 72 40
645757 YoLoqq 54 0 56 42
645954 G0iQpOm 9 96 41 20
645979 i8GHozrw 6 26 82 65
646045 dtdg7fs 56 42 14 52
646200 JaNHro 26 51 51 52
646254 FLxlFN 28 3 94 65
646268 nN2DZpY 69 85 60 93
646294 zsOuW2 12 98 71 98
646362 tDLmhvN 64 81 31 90
646472 Wy1wUyBT 88 51 53 57
646531 Vnc9IFi 92 3 65 18
646601 1BU72m 51 13 5 31
646739 RApc5sNM 46 5 66 5
646837 Dj0JaAj 14 19 42 67
646930 cSs357CO 96 96 20 73
646990 mJea7fSq 81 65 30 21
647002 sGYzGT8 63 83 4 22
647133 igFUzJ 53 95 16 4
647484 gGNVERdz 54 47 83 57
647606 vQrQiPXH 5 72 17 75
647610 OMfIZsqZ 76 20 51 67
647718 MX8EXa 31 15 51 41
648002 4tSUCTf 4 45 79 86
648015 p83gVhj 95 33 2 32
648029 IuxMpyH 1 2 56 26
648129 xPlOjs5I 93 40 22 86
648185 vjNJN4 90 18 60 22
648298 x1vfT1pQ 58 96 99 72
648331 vtV6o2D 12 4 84 8
648384 CQG8hh 21 50 35 73
648464 K1vrd3 10 21 44 91
648721 TmLw3E 54 75 31 94
648769 2NaxXlfk 50 82 62 57
648916 JCZQ4Xm 65 5 76 36
649025 Iwp9niNn 64 77 18 27
649080 L5zgx9xe 48 10 80 5
649287 O6WvW87 40 59 87 31
649333 mNzY3r 79 52 51 69
649444 MAnuXr 79 6 100 86
649638 QWCPFM 54 46 58 77
649659 jymIN0jZ 51 36 96 41
649711 OEIoCijw 2 72 60 1
649911 GpVojce 64 90 15 77
649930 MTPjS7j 91 15 47 76
649995 nOjglz 1 50 66 75
650194 0Pe6VO 40 3 74 94
650239 mvhNjKLT 21 29 79 12
650437 B5cvnh 79 80 59 23
650729 lhpd5L 43 27 25 15
650750 V2Dl1v 41 41 5 2
650770 APrOR33 89 65 88 12
650795 u46ga6 65 79 80 86
650879 xvM0jU 74 9 65 46
650917 jPz2Phj 59 80 67 71
651074 FmqvKK 88 14 55 14
651176 HeAmb9 63 3 57 23
651333 dPQGhZ5t 1 78 98 24
651656 xwMveG 13 50 56 2
651891 c71SiC3e 72 58 4 33
652037 SNAVpK 22 36 76 50
652160 XWsfX0KB 94 86 31 45
652504 RpXX9j2 34 19 36 76
652543 ZZi2S7H 7 95 80 46
652613 eLrTyaZK 31 30 49 71
652692 YojHXyr 8 41 24 23
652727 zdeuHb 80 28 33 26
652732 MDwd06p 77 35 42 32
652741 8yf4asWW 51 5 20 83
652806 Nj25UJdt 71 67 32 11
652881 zoiNEEn2 77 89 4 12
652955 am47rw 98 69 96 21
652972 z251za3k 75 48 21 64
652974 FwRy2vm 25 55 9 55
652989 Hs5qHhsq 12 96 18 32
653368 zxiM8M 57 76 47 28
653634 zzcBZsH 54 19 6 69
653716 EbrsjSg 57 11 66 2
653886 nZHY1lei 38 99 33 48
653972 UOji1cCJ 56 3 82 61
654038 aHRHiy 25 2 76 68
654044 zjPBjvgu 47 55 97 92
654088 TIdLpIQ 43 41 34 35
654243 9clgySjD 45 33 45 94
654352 AdKbfU0 13 5 12 29
654598 YEWGPBOJ 91 91 61 85
654605 qyxBQvY 22 80 79 61
654751 3wXO2B 8 18 30 2
654820 3ev13NG 20 45 67 69
654904 0W5s1LT6 49 40 18 73
655042 uP2WpA 49 19 0 23
655065 WLxs6d 4 15 3 16
655134 pmMhoITI 71 95 70 17
655142 MRnOKb 17 27 55 4
655155 HRLBCV7W 71 0 66 25
655250 0UkNG1CZ 72 23 51 50
655481 ZsnSK0 94 12 18 63
655670 l0mAmm4 77 88 62 76
655707 fJUsGoY 21 64 60 34
655981 cruFj8D 85 36 71 16
656056 RduwAx 37 18 98 30
656095 oos2ax49 46 52 96 51
656551 9W4jmd22 89 26 11 16
656606 iA5Xnj 75 70 55 91
656671 BOA9p0 29 24 96 77
656751 3dxj3SOw 19 80 17 98
656763 TBQvNiMX 49 19 25 68
656880 ihA9kbs 48 51 36 47
657073 rTrZUH4e 96 21 89 10
657086 74kQIvzc 20 55 8 46
657305 Yn8ry2 35 21 24 35
657348 x2EMi1 2 38 61 13
657419 HEgPMbS5 33 53 33 11
657436 obw5BC9 64 82 38 33
657540 HXI1yX 34 2 93 54
657706 t9Olnt 48 83 88 23
657722 2HRyXobR 92 34 50 64
657749 NgYMI2Bf 90 80 15 30
657780 HcFDzmmq 16 52 87 77
657914 WOtTcT 97 95 33 85
657925 vCk7oDLl 58 80 34 45
657977 jJygQG 50 84 45 82
658022 byctiKN 81 80 19 3
658032 YhUkV5e 94 94 72 49
658160 nI1pUf 98 43 64 40
658355 hWwfVkyY 18 80 16 93
658751 89zSwGyL 49 44 72 88
658756 YiaLJSH 26 71 35 98
658795 hNHdaoCE 59 29 16 53
658994 DSDkb9rL 40 7 62 20
659052 fsUcwtY 47 16 46 15
659121 nAZvlD 43 70 65 68
659162 Fa6AnQL 8 65 5 31
659237 sVdWOqd 66 60 51 8
659397 iXbLUa 78 0 42 88
659741 2o8Qxow 76 48 65 66
659772 MfmTULwW 53 86 63 18
659838 1m4vf62V 87 15 48 16
659876 7QBz1j2 60 3 37 21
659902 ihlmx7Y 69 11 23 43
660112 bxd48nQ 4 32 22 94
660196 v9bPlHWU 37 56 5 49
660333 9YOypIF 64 82 78 60
660561 WeOgOmS 55 66 6 49
660729 pbYADX 43 2 80 35
660730 FXay2K 73 3 68 78
660883 5Spx3u 16 15 60 68
660983 09zcut 24 58 67 22
661108 UTmU36 86 14 89 8
661167 CkEkYjDI 64 24 32 3
661242 LvKRrvS 87 13 95 20
661374 khS9tj 13 71 0 41
661436 hTUc1t 4 57 6 56
661653 MvEBKoO 38 46 27 59
661731 5p6uFH 18 21 9 92
662108 1EyCXHJ 91 87 15 75
662131 olhAyVuj 67 50 73 5
662213 oTx7W5En 84 49 16 3
662242 KYK0REXo 19 62 40 33
662598 PSYxnN 96 80 45 19
662650 sbs0nky 49 35 99 7
662773 8IZsgkz4 29 18 53 64
662774 ZdsLY2E 39 60 71 39
662973 Z9yXZHV3 90 52 78 90
663051 JaNHro 80 78 74 51
663072 SQyd3QVi 29 93 74 50
663156 kZotiAXu 62 96 14 30
663263 4F1EklE 5 28 49 81
663273 OCRJwb8 33 25 3 75
663326 rcxddmX 31 32 98 29
663412 hBJjzw 93 59 71 12
663481 KPE8wfwD 79 76 69 75
663521 BhRbc5 33 63 32 65
663535 V4wIdWG 25 39 84 100
663820 aA19Uw 74 28 38 39
663911 FwOwUJl 29 20 15 86
663965 I5nlxC 44 62 82 65
664533 lXQb2w 75 62 4 69
664599 TJCSG4 58 40 61 63
664708 cSs357CO 71 92 5 93
664814 aCfXvX 17 61 18 94
664993 SOhFOw 80 9 97 27
665030 XiwxHqzw 98 1 44 52
665182 1QH393 65 12 33 88
665254 fCwhI5n5 92 64 43 52
665275 aEDjIO 25 28 38 12
665285 blrSwnvn 97 74 18 63
665737 n3LGAN 64 2 92 30
665847 PeCkvHm 63 96 40 81
665859 Mob6kO 2 50 49 93
665876 SRlTp0 87 74 94 62
665898 iAVFJWxv 46 84 88 34
666067 xFA5F8 23 34 20 86
666242 CgrgAvMW 80 66 17 76
